product_name,drug_varient,product_photo_url,product_photo_url,final_price,original_price,offer,is_in_stock
Sahyog Wellness Orthopaedic Healting Belt,Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/930781/sahyog_wellness_orthopaedic_healting_belt_0_0.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-orthopaedic-healting-belt-1s,Rs. 799.60,"Rs. 1,999.00",60% OFF,True
Oxygize Portable Natural Oxygen Can 18 Litre,Mfr: Sms Multitech India Pvt Limited,https://www.netmeds.com/images/product-v1/150x150/926712/oxygize_portable_natural_oxygen_can_18_lts_250_breaths_0_0.jpg,https://www.netmeds.com/non-prescriptions/oxygize-portable-natural-oxygen-can-18-litre,"Rs. 1,050.00",None,None,True
B.Braun Omnitest 3 Test Strips (Pack of 2 x 25's),"Mfr: Osang Healthcare Co., Ltd.",https://www.netmeds.com/images/product-v1/150x150/918520/b_braun_omnitest_3_test_strips_50s_0_0.jpg,https://www.netmeds.com/non-prescriptions/b-braun-omnitest-3-test-strips-50s,Rs. 836.00,Rs. 950.00,12% OFF,True
Unisoft Cervical Collar - Soft (M),Mfr: Unisoft Surgical Industries,https://www.netmeds.com/images/product-v1/150x150/410627/unisoft_cervical_collar_soft_m_0.jpg,https://www.netmeds.com/non-prescriptions/unisoft-soft-cervical-collar-m,Rs. 137.50,Rs. 250.00,45% OFF,True
Unisoft Cervical Collar Adjustable,Mfr: Unisoft Surgical Industries,https://www.netmeds.com/images/product-v1/150x150/410662/unisoft_cervical_collar_adjustable_0.jpg,https://www.netmeds.com/non-prescriptions/unisoft-cervical-collar-adjustable-m,Rs. 344.00,Rs. 430.00,20% OFF,True
Oxygize Finger Tip Pulse Oximeter Orange 1's,Mfr: Sms Multitech India Pvt Limited,https://www.netmeds.com/images/product-v1/150x150/857133/oxygize_finger_tip_pulse_oximeter_orange_1_s_0.jpg,https://www.netmeds.com/non-prescriptions/oxygize-finger-tip-pulse-oximeter-orange-blue-1-s,"Rs. 3,500.00",None,None,True
Sahyog Wellness Multi Function Non-Contact Forehead & Ear Infrared Thermometer,Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/902222/sahyog_wellness_multi_function_non_contact_forehead_ear_infrared_thermometer_0_1.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-multi-function-non-contact-forehead-ear-infrared-thermometer,"Rs. 1,149.54","Rs. 2,499.00",54% OFF,True
Sahyog Wellness Automatic Wrist Digital Blood Pressure Monitor (With Voice Command),Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/902217/sahyog_wellness_automatic_wrist_digital_blood_pressure_monitor_with_voice_command_0_1.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-automatic-wrist-digital-blood-pressure-monitor-with-voice-command,"Rs. 1,193.70","Rs. 2,595.00",54% OFF,True
"Sahyog Wellness Portable Traveller Mesh Nebulizer (With USB Port,Adult and Child Mask)",Mfr: Sahyog Wellness,"https://www.netmeds.com/images/product-v1/150x150/902215/sahyog_wellness_portable_traveller_mesh_nebulizer_with_usb_port,adult_and_child_mask_0_1.jpg",https://www.netmeds.com/non-prescriptions/sahyog-wellness-portable-traveller-mesh-nebulizerwith-usb-port-adult-and-child-mask-1s,"Rs. 2,293.90","Rs. 3,955.00",42% OFF,True
Sahyog Wellness Piston Compressor Nebulizer for Children & Adults with Flow Adjuster,Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/902224/sahyog_wellness_piston_compressor_nebulizer_for_children_adults_with_flow_adjuster_0_1.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-piston-compressor-nebulizer-for-children-adults-with-flow-adjuster-1s,"Rs. 1,242.00","Rs. 2,700.00",54% OFF,True
Airwell N95 Anti-Pollution Face Mask with Valve - White 1's,Mfr: Airwell Enterprises,https://www.netmeds.com/images/product-v1/150x150/918608/airwell_n95_anti_pollution_face_mask_with_valve_white_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/airwell-n95-anti-pollution-face-mask-with-valve-white-1s,Rs. 179.40,Rs. 299.00,40% OFF,True
Sahyog Wellness Doctor Penlight (Silver),Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/930975/sahyog_wellness_doctor_penlight_silver_0_0.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-doctor-penlight-silver-1s,Rs. 199.80,Rs. 999.00,80% OFF,True
LFC N95 5 Layer Face Mask - Family Pack 20's,Mfr: LFC Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/918735/lfc_n95_5_layer_face_mask_family_pack_pack_of_20_0_0.jpg,https://www.netmeds.com/non-prescriptions/lfc-n95-5-layer-face-mask-family-pack-pack-of-20-1s,"Rs. 1,900.00",None,None,True
Accu-Chek Guide Test Strip 50's,Mfr: Roche Diabetes Care Gmbh,https://www.netmeds.com/images/product-v1/150x150/914676/accu_chek_guide_test_strip_50s_0_1.jpg,https://www.netmeds.com/non-prescriptions/accu-chek-guide-test-strip-50s,"Rs. 1,062.50","Rs. 1,250.00",15% OFF,True
Xamax Lumbar Sacral Belt Deluxe (M),Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/default/no_image.png,https://www.netmeds.com/non-prescriptions/xamax-lumbar-sacral-belt-deluxe-m,"Rs. 1,050.00",None,None,True
Tynor Finger Ext Splint (L) (F 03),Mfr: Tynor Orthotics Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/804164/tynor_finger_ext_splint_l_0.jpg,https://www.netmeds.com/non-prescriptions/tynor-finger-ext-splint-l-1-s,Rs. 159.12,Rs. 234.00,32% OFF,True
Tynor Finger Ext Splint (S),Mfr: Tynor Orthotics Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/804162/tynor_finger_ext_splint_s_0.jpg,https://www.netmeds.com/non-prescriptions/tynor-finger-ext-splint-s-1-s,Rs. 146.20,Rs. 215.00,32% OFF,True
Tynor Finger Ext Splint (M) (F 03),Mfr: Tynor Orthotics Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/804163/tynor_finger_ext_splint_m_0.jpg,https://www.netmeds.com/non-prescriptions/tynor-finger-ext-splint-m-1-s,Rs. 146.20,Rs. 215.00,32% OFF,True
AccuSure Blood Pressure Monitor - TD,Mfr: Microgene Diagnostic Systems Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/857453/accusure_blood_pressure_monitor_td_0_2.jpg,https://www.netmeds.com/non-prescriptions/accusure-blood-pressure-monitor-td,"Rs. 1,399.50","Rs. 2,799.00",50% OFF,True
Dispovan Needle 23G 10's,Mfr: Hindustan Syringes & Medical Devices Ltd,https://www.netmeds.com/images/product-v1/150x150/812399/dispovan_needle_23g_10_s_0.jpg,https://www.netmeds.com/non-prescriptions/dispovan-23g-needle-10-s,Rs. 10.00,Rs. 20.00,50% OFF,True
AccuSure Analog Weighing Scale,Mfr: Microgene Diagnostic Systems Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/857454/accusure_analog_weighing_scale_0.jpg,https://www.netmeds.com/non-prescriptions/accusure-alalog-weight-scale,"Rs. 1,124.25","Rs. 1,499.00",25% OFF,True
AccuSure Simple Gluco Test Strip 100's,Mfr: Microgene Diagnostic Systems Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/857450/accusure_simple_gluco_test_strip_100_s_0.jpg,https://www.netmeds.com/non-prescriptions/accusure-simple-gluco-test-strip-100-s,"Rs. 1,912.50","Rs. 2,250.00",15% OFF,True
Airwell 5-Layer N95 Face Mask - Blue,Mfr: Airwell Enterprises,https://www.netmeds.com/images/product-v1/150x150/918911/essentium_phygen_5_layer_n95_face_mask_blue_0_1.jpg,https://www.netmeds.com/non-prescriptions/essentium-phygen-5-layer-n95-face-mask-blue-1s,Rs. 179.40,Rs. 299.00,40% OFF,True
AccuSure Blood Lancet 100's,Mfr: Microgene Diagnostic Systems Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/857460/accusure_blood_lancet_100_s_0.jpg,https://www.netmeds.com/non-prescriptions/accusure-blood-lancet,Rs. 96.25,Rs. 275.00,65% OFF,True
Equinox Personal Weighing Scale-Digital (EQ-EB-9300),Mfr: Equinox Overseas Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/816525/equinox_personal_weighing_scale_digital_eq_eb_9300_0.jpg,https://www.netmeds.com/non-prescriptions/equinox-personal-weighing-scale-digital-eq-eb-9300-1-s,"Rs. 1,266.70","Rs. 2,390.00",47% OFF,True
Equinox Compressor Nebulizer (EQ-NL-27),Mfr: Equinox Overseas Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/816520/equinox_compressor_nebulizer_eq_nl_27_0.jpg,https://www.netmeds.com/non-prescriptions/equinox-compressor-nebulizer-eq-nl-27,"Rs. 1,237.50","Rs. 2,250.00",45% OFF,True
Equinox Personal Weighing Scale-Digital (EQ-EB-9400),Mfr: Equinox Overseas Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/816522/equinox_personal_weighing_scale_digital_eq_eb_9400_0.jpg,https://www.netmeds.com/non-prescriptions/equinox-personal-weighing-scale-digital-eq-eb-9400-1-s,"Rs. 1,469.10","Rs. 2,490.00",41% OFF,True
Equinox Compressor Nebulizer (EQ-NL-72),Mfr: Equinox Overseas Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/816517/equinox_compressor_nebulizer_eq_nl_72_0.jpg,https://www.netmeds.com/non-prescriptions/equinox-compressor-nebulizer-eq-nl-72,"Rs. 1,347.50","Rs. 2,450.00",45% OFF,True
Equinox Digital Blood Pressure Monitor (EQ-BP-101),Mfr: Equinox Overseas Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/816512/equinox_digital_blood_pressure_monitor_eq_bp_101_0.jpg,https://www.netmeds.com/non-prescriptions/equinox-digital-blood-pressure-monitor-eq-bp-101-1-s,"Rs. 1,596.00","Rs. 2,800.00",43% OFF,True
